経過時間_秒, Green, SinWave
23.549, 5.16, 7.21
23.584, 6.21, 7.94
23.606, 7.00, 8.36
23.650, 7.99, 9.76
23.676, 9.11, 8.81
23.716, 9.62, 5.22
23.758, 9.46, 2.14
23.784, 8.92, 1.76
23.818, 8.24, 13.79
23.850, 7.60, 2.74
23.884, 7.06, 3.74
23.915, 6.61, 4.72
23.940, 6.23, 5.52
23.983, 5.86, 6.86
24.022, 5.48, 7.94
24.044, 5.09, 8.67
24.087, 4.48, 9.60
24.116, 2.99, 8.53
24.151, 1.23, 5.89
24.182, 1.20, 3.22
24.210, 1.16, 1.69
24.245, 1.16, 1.07
24.276, 1.00, 0.72
24.316, 0.91, 0.58
24.349, 0.58, 0.74
24.383, 0.40, 1.16
24.418, 0.85, 1.82
24.451, 2.02, 2.64
24.480, 3.89, 3.47
24.511, 6.41, 4.43
24.548, 7.20, 5.62
24.584, 8.29, 6.74
24.608, 9.14, 7.44
24.650, 9.37, 8.72
24.676, 9.02, 9.61
24.716, 8.28, 8.80
24.751, 7.52, 9.56
24.782, 6.69, 9.10
24.811, 5.93, 8.38
24.850, 5.24, 7.04
24.878, 4.60, 5.92
24.919, 3.97, 4.20
24.949, 3.30, 3.01
24.983, 2.66, 1.86
25.022, 1.54, 0.79
25.044, 0.98, 0.58
25.083, 0.86, 0.95
25.115, 0.95, 1.91
25.144, 1.06, 3.17
25.185, 0.98, 5.30
25.216, 0.49, 6.91
25.245, 0.38, 8.20
25.286, 0.75, 9.24
25.321, 1.71, 9.63
25.348, 3.31, 9.62
25.384, 5.33, 9.16
25.411, 7.47, 8.52
25.456, 8.86, 7.00
25.483, 9.37, 5.92
25.519, 9.32, 4.41
25.551, 8.88, 3.13
25.584, 8.15, 2.88
25.618, 7.45, 1.81
25.649, 6.51, 0.84
25.684, 5.59, 0.61
25.716, 4.63, 1.23
25.747, 3.71, 2.48
25.786, 2.92, 4.65
25.816, 2.12, 6.43
25.851, 1.34, 8.23
25.883, 1.39, 9.04
25.920, 1.41, 9.56
25.950, 1.30, 9.66
25.985, 1.10, 9.40
26.020, 0.93, 8.76
26.051, 0.54, 7.92
26.077, 0.71, 7.07
26.116, 1.60, 5.61
26.149, 3.19, 4.34
26.183, 5.42, 3.09
26.219, 7.08, 1.95
26.249, 8.03, 0.95
26.284, 9.11, 0.58
26.322, 9.63, 1.26
26.352, 9.60, 2.48
26.390, 9.28, 4.59
26.420, 8.96, 6.45
26.447, 8.67, 7.84
26.486, 8.52, 9.01
26.517, 8.39, 9.50
26.552, 8.27, 9.66
26.586, 8.12, 9.41
26.619, 7.85, 8.81
26.651, 7.54, 7.94
26.689, 7.12, 6.62
26.716, 6.21, 5.57
26.750, 4.80, 4.23
26.790, 2.20, 2.75
26.819, 0.51, 1.83
26.853, 0.69, 0.82
26.889, 0.89, 0.62
26.919, 0.95, 1.17
26.953, 2.62, 2.47
26.987, 3.92, 4.27
27.019, 4.80, 6.11
27.056, 5.70, 8.02
27.089, 6.50, 8.97
27.120, 7.36, 9.47
27.154, 8.31, 9.66
27.189, 9.10, 9.44
27.226, 9.67, 8.77
27.254, 9.86, 8.00
27.286, 9.86, 6.91
27.319, 9.79, 5.65
27.353, 9.71, 4.30
27.386, 9.64, 2.39
27.422, 9.53, 1.23
27.450, 9.35, 0.68
27.486, 9.06, 0.68
27.524, 8.71, 1.53
27.552, 8.29, 2.62
27.587, 7.73, 4.35
27.623, 6.93, 6.25
27.653, 5.57, 7.70
27.686, 2.90, 8.81
27.722, 1.41, 9.48
27.763, 1.49, 9.64
27.788, 1.41, 9.42
27.818, 1.05, 8.85
27.857, 0.67, 7.69
27.891, 0.96, 6.40
27.920, 2.14, 5.19
27.958, 4.19, 3.62
27.987, 6.12, 2.53
28.027, 6.96, 1.23
28.056, 7.97, 0.67
28.087, 8.98, 0.64
28.127, 9.63, 1.46
28.158, 9.80, 2.66
28.187, 9.72, 4.08
28.222, 9.64, 5.94
28.255, 9.65, 7.73
28.288, 9.69, 8.83
28.325, 9.71, 9.58
28.360, 9.77, 9.56
28.388, 9.86, 9.02
28.420, 9.82, 7.91
28.457, 9.65, 6.17
28.487, 9.31, 4.60
28.521, 8.82, 2.91
28.559, 8.01, 1.52
28.592, 6.68, 0.84
28.623, 3.85, 0.58
28.660, 1.78, 0.78
28.692, 2.14, 1.37
28.722, 2.37, 2.23
28.756, 2.18, 3.49
28.790, 1.41, 4.91
28.824, 0.92, 6.35
28.860, 1.49, 7.73
28.891, 3.46, 8.77
28.927, 5.15, 9.55
28.955, 6.04, 9.64
28.988, 7.04, 9.14
29.024, 8.13, 7.95
29.059, 9.10, 6.32
29.091, 9.63, 4.66
29.128, 9.66, 2.82
29.156, 9.33, 1.73
29.190, 8.80, 0.95
29.224, 8.20, 1.35
29.256, 7.58, 0.69
29.292, 6.99, 0.65
29.326, 6.42, 1.29
29.360, 5.83, 2.49
29.388, 5.21, 3.79
29.426, 4.53, 5.73
29.458, 3.42, 7.29
29.491, 1.58, 8.56
29.523, 1.38, 9.29
29.562, 1.26, 9.66
29.593, 1.18, 9.51
29.627, 1.07, 8.90
29.658, 1.02, 8.00
29.688, 0.76, 6.89
29.728, 0.37, 5.20
29.759, 0.21, 3.87
29.793, 0.33, 2.54
29.824, 0.72, 1.50
29.855, 1.31, 0.77
29.892, 2.00, 0.61
29.926, 2.65, 1.16
29.957, 3.16, 2.17
29.994, 3.54, 3.84
30.040, 3.81, 6.18
30.056, 4.20, 6.96
30.093, 4.72, 8.47
30.124, 5.53, 9.22
30.167, 6.78, 9.66
30.200, 8.43, 9.48
30.224, 8.46, 9.08
30.260, 7.74, 8.10
30.295, 6.64, 6.80
30.323, 5.34, 3.58
30.358, 3.66, 2.03
30.402, 2.36, 0.93
30.443, 2.27, 0.58
30.470, 2.25, 0.71
30.493, 1.95, 1.05
30.528, 1.68, 1.93
30.559, 0.98, 3.00
30.590, 0.73, 4.25
30.633, 1.44, 6.09
30.667, 3.44, 7.44
30.694, 5.25, 8.36
30.726, 6.20, 9.29
30.763, 7.03, 9.66
30.794, 7.86, 9.35
30.824, 8.70, 8.54
30.861, 9.36, 6.99
30.903, 9.70, 4.85
30.927, 9.77, 3.63
30.959, 9.84, 2.18
31.001, 9.91, 1.04
31.030, 9.97, 0.65
31.061, 9.99, 0.60
31.101, 9.96, 1.11
31.135, 9.85, 1.99
31.168, 9.64, 2.80
31.191, 9.32, 3.77
31.234, 8.87, 5.72
31.268, 8.17, 7.21
31.298, 7.00, 8.32
31.334, 5.03, 9.29
31.361, 2.22, 9.63
31.395, 1.90, 9.53
31.427, 1.61, 8.91
31.467, 0.81, 7.53
31.495, 0.60, 6.30
31.527, 1.35, 4.76
31.561, 3.29, 3.18
31.596, 5.31, 1.82
31.635, 6.28, 0.87
31.657, 7.20, 0.62
31.694, 8.14, 0.70
31.727, 9.10, 1.29
31.772, 9.64, 2.76
31.802, 9.69, 4.03
31.826, 9.42, 5.13
31.861, 9.01, 6.71
31.902, 8.54, 8.30
31.928, 8.07, 9.34
31.968, 7.60, 9.49
32.002, 7.13, 8.18
32.036, 6.66, 5.95
32.068, 6.17, 3.60
32.093, 5.69, 2.02
32.128, 4.88, 1.21
32.167, 3.48, 0.71
32.194, 0.94, 0.58
32.230, 0.87, 0.71
32.269, 0.78, 1.21
32.299, 0.75, 1.84
32.337, 0.75, 2.87
32.369, 0.74, 3.89
32.395, 0.77, 4.77
32.435, 0.68, 6.15
32.469, 0.47, 7.24
32.495, 0.22, 8.58
32.537, 0.14, 8.49
32.568, 0.25, 9.28
32.604, 0.55, 9.71
32.633, 0.94, 9.66
32.661, 1.39, 9.26
32.698, 1.71, 8.27
32.735, 1.79, 6.86
32.780, 1.64, 4.86
32.807, 1.30, 3.64
32.834, 0.94, 2.52
32.867, 0.61, 1.41
32.903, 0.56, 0.68
32.935, 0.47, 0.31
32.968, 1.02, 0.22
33.001, 1.67, 0.44
33.031, 1.33, 0.89
33.069, 0.68, 1.77
33.103, 0.64, 2.28
33.137, 1.12, 1.79
33.168, 1.23, 1.77
33.205, 1.33, 1.69
33.235, 1.37, 1.60
