経過時間_秒, Green, SinWave
21.524, 2.19, 7.24
21.563, 1.61, 5.45
21.596, 0.80, 4.09
21.631, 0.69, 3.32
21.664, 1.09, 2.93
21.690, 1.99, 2.81
21.723, 2.99, 2.90
21.762, 3.92, 3.34
21.800, 4.66, 4.08
21.830, 5.15, 4.83
21.857, 5.38, 5.58
21.895, 5.46, 6.69
21.931, 5.19, 7.70
21.963, 5.23, 8.49
21.999, 5.32, 8.47
22.029, 4.62, 5.25
22.063, 3.71, 5.46
22.096, 2.58, 5.38
22.131, 1.77, 5.01
22.164, 1.36, 4.42
22.200, 0.69, 3.60
22.230, 0.48, 2.86
22.262, 1.02, 2.09
22.298, 1.90, 1.36
22.332, 2.97, 0.90
22.365, 3.78, 0.69
22.395, 3.99, 0.74
22.423, 3.87, 0.99
22.463, 3.15, 1.62
22.499, 2.25, 3.40
22.524, 1.92, 3.76
22.562, 1.82, 4.28
22.597, 1.86, 4.70
22.631, 1.96, 5.47
22.668, 1.99, 4.03
22.695, 1.45, 2.12
22.729, 0.66, 1.17
22.761, 0.40, 0.93
22.803, 0.69, 0.73
22.834, 1.55, 0.69
22.866, 2.80, 0.73
22.896, 4.10, 0.86
22.931, 5.20, 1.11
22.965, 5.97, 1.44
22.998, 6.38, 1.83
23.029, 6.57, 2.24
23.065, 6.70, 2.76
23.099, 7.19, 3.26
23.130, 7.28, 3.72
23.164, 6.18, 4.19
23.197, 4.51, 4.59
23.231, 3.28, -5.15
23.264, 2.12, 0.67
23.301, 1.20, 1.52
23.332, 0.59, 2.57
23.364, 0.68, 3.83
23.401, 1.58, 5.28
23.430, 3.18, 6.24
23.466, 5.11, 7.12
23.496, 7.08, 7.29
23.531, 8.52, 6.79
23.565, 9.17, 5.68
23.600, 9.59, 4.15
23.631, 9.50, 2.73
23.665, 9.06, 1.40
23.697, 8.14, 0.68
23.732, 7.01, 0.40
23.766, 5.68, 0.67
23.798, 4.21, 1.37
23.833, 2.84, 2.53
23.868, 1.59, 3.91
23.904, 0.76, 5.31
23.933, 0.47, 6.27
23.967, 0.75, 7.11
23.999, 1.75, 7.29
24.032, 3.19, 6.81
24.065, 4.97, 5.76
24.099, 6.75, 4.29
24.137, 8.05, 2.55
24.168, 8.57, 1.37
24.200, 9.12, 0.67
24.231, 9.61, 0.40
24.273, 9.72, 0.75
24.299, 9.59, 1.35
24.336, 9.11, 2.57
24.370, 8.39, 4.34
24.403, 7.49, 5.40
24.436, 6.31, 6.30
24.469, 5.15, 7.23
24.498, 4.16, 7.15
24.533, 3.57, 5.98
24.569, 3.23, 3.92
24.599, 3.09, 2.24
24.637, 3.51, 0.97
24.666, 5.39, 0.55
24.706, 7.22, 0.41
24.732, 8.37, 0.60
24.765, 9.06, 1.14
24.799, 9.50, 1.98
24.832, 9.62, 3.00
24.868, 9.38, 4.21
24.903, 8.81, 5.34
24.942, 7.85, 6.39
24.966, 6.42, 6.88
25.000, 4.73, 7.26
25.029, 2.82, 7.27
25.070, 2.17, 6.78
25.101, 1.24, 6.07
25.134, 1.01, 5.08
25.171, 1.79, 3.81
25.207, 3.43, 2.58
25.236, 5.49, 1.70
25.269, 6.67, 0.71
25.300, 7.82, 0.41
25.352, 8.83, 1.77
25.369, 9.60, 2.60
25.401, 9.79, 4.38
25.441, 9.71, 6.32
25.468, 9.30, 6.88
25.504, 8.80, 30.39
25.536, 8.08, 8.98
25.565, 7.21, 7.70
25.602, 6.20, 5.57
25.639, 4.93, 3.40
25.668, 3.49, 2.11
25.703, 2.19, 1.35
25.736, 1.09, 1.01
25.780, 0.47, 1.18
25.803, 0.55, 1.54
25.839, 1.38, 2.45
25.867, 2.63, 3.38
25.900, 4.23, 4.64
25.936, 5.58, 6.09
25.971, 6.54, 7.43
26.003, 7.25, 8.48
26.037, 7.40, 9.57
26.073, 7.73, 9.78
26.105, 8.33, 9.09
26.140, 8.49, 7.54
26.177, 8.06, 5.39
26.201, 6.76, 3.96
26.236, 5.14, -0.70
26.269, 3.26, 0.47
26.307, 2.48, 0.68
26.339, 1.61, 1.17
26.369, 0.78, 1.86
26.403, 0.54, 2.84
26.439, 1.03, 4.03
26.475, 2.02, 5.27
26.503, 3.21, 6.19
26.535, 4.51, 7.13
26.570, 5.45, 8.29
26.605, 6.04, 8.51
26.636, 6.17, 7.64
26.667, 5.96, 5.98
26.705, 5.78, 3.50
26.739, 5.87, 2.55
26.773, 5.76, 1.29
26.803, 5.67, 0.75
26.846, 4.69, 0.47
26.875, 3.24, 0.62
26.913, 3.09, 1.21
26.946, 2.46, 2.04
26.975, 1.52, 2.95
27.005, 0.75, 4.00
27.033, 0.75, 5.02
27.074, 1.39, 6.44
27.113, 2.58, 7.66
27.141, 3.96, 8.43
27.169, 5.27, 8.54
27.200, 6.28, 7.87
27.239, 6.82, 6.08
27.274, 7.30, 4.03
27.303, 7.17, 2.40
27.347, 6.90, 1.03
27.371, 6.86, -3.37
27.402, 6.66, 0.78
27.440, 5.87, 0.74
27.474, 4.43, 1.06
27.505, 2.94, 1.62
27.541, 2.07, 2.51
27.575, 1.62, 3.51
27.613, 1.22, 4.68
27.637, 0.68, 5.39
27.672, 0.72, 6.29
27.703, 1.30, 7.22
27.747, 2.49, 6.86
27.773, 3.97, 5.74
27.804, 5.66, 3.91
27.840, 7.21, 1.88
27.873, 8.77, 1.14
27.914, 9.54, 0.74
27.947, 9.73, 0.76
27.972, 9.62, 0.98
28.014, 9.18, 1.73
28.042, 8.56, 8.50
28.080, 7.84, 6.86
28.109, 7.02, 5.36
28.140, 6.10, 3.73
28.174, 4.98, 2.18
28.208, 3.84, 1.30
28.250, 2.76, 0.74
28.280, 1.68, 0.69
28.325, 0.85, 1.18
28.346, 1.64, 1.62
28.380, 3.23, 2.58
28.406, 5.19, 3.46
28.443, 7.12, 4.86
28.474, 8.38, 6.07
28.514, 9.30, 7.52
28.538, 9.62, 8.27
28.574, 9.82, 9.34
28.614, 9.85, 9.73
28.638, 9.73, 9.48
28.672, 9.48, 8.56
28.716, 9.05, 15.89
28.750, 8.37, 8.57
28.775, 7.52, 7.53
28.812, 6.37, 5.67
28.838, 5.26, 4.31
28.873, 4.30, 2.65
28.907, 3.39, 1.67
28.938, 3.08, 1.16
28.976, 3.03, 0.86
29.014, 5.52, 0.95
29.046, 6.57, 1.33
29.074, 7.43, 1.87
29.113, 8.58, 2.88
29.138, 9.35, 3.66
29.180, 9.69, 5.09
29.207, 9.63, 6.04
29.241, 9.35, 7.18
29.275, 9.07, 9.99
29.316, 8.60, 9.37
29.342, 8.05, 9.75
29.375, 7.30, 9.83
29.407, 6.35, 9.48
29.448, 5.21, 8.50
29.473, 3.92, 7.68
29.508, 3.00, 6.38
29.542, 2.08, 5.13
29.572, 1.62, 4.17
29.606, 3.39, 3.53
29.642, 5.61, 3.14
