経過時間_秒, Green, SinWave
22.350, 5.55, 9.45
22.372, 4.22, 9.04
22.417, 2.06, 7.88
22.443, 1.72, 7.06
22.471, 1.05, 6.09
22.503, 0.57, 4.95
22.542, 0.75, 3.60
22.582, 1.61, 2.38
22.611, 3.09, 1.72
22.651, 5.00, 1.10
22.678, 7.00, 0.85
22.709, 8.12, 0.74
22.740, 9.05, 0.83
22.774, 9.50, 1.16
22.810, 9.79, 1.74
22.841, 9.79, 2.40
22.874, 9.54, 3.28
22.916, 9.05, 4.47
22.944, 8.35, 9.92
22.975, 7.45, 7.81
23.009, 6.42, 6.35
23.041, 5.25, 4.85
23.084, 4.00, 2.91
23.108, 2.75, 2.00
23.148, 1.78, 1.15
23.175, 1.60, 0.79
23.207, 1.38, 0.58
23.243, 1.12, 0.65
23.282, 0.55, 1.08
23.311, 0.34, 1.63
23.341, 0.56, 2.36
23.376, 1.29, 3.38
23.410, 2.40, 4.49
23.443, 3.78, 5.61
23.483, 5.38, 6.92
23.507, 7.05, 7.65
23.543, 8.54, 8.63
23.573, 9.60, 9.40
23.617, 9.85, 9.80
23.649, 9.77, 9.51
23.695, 9.45, 8.29
23.711, 8.91, 8.93
23.741, 8.22, 9.23
23.775, 7.41, 8.23
23.810, 6.49, 6.87
23.842, 5.55, 5.45
23.876, 4.52, 3.91
23.912, 3.52, 2.42
23.945, 1.94, 1.42
23.975, 1.40, 0.86
24.006, 1.34, 0.48
24.045, 1.14, 0.33
24.084, 0.58, 0.55
24.114, 0.35, 0.97
24.144, 0.57, 1.57
24.174, 1.25, 2.33
24.216, 2.31, 3.61
24.249, 3.62, 4.72
24.275, 5.19, 5.61
24.306, 6.74, 6.64
24.351, 8.19, 8.00
24.384, 9.39, 8.91
24.419, 9.84, 9.66
24.445, 9.69, 9.89
24.483, 9.31, 9.70
24.512, 8.69, 7.63
24.543, 7.95, 8.73
24.583, 7.04, 7.50
24.610, 6.07, 6.51
24.644, 5.05, 5.15
24.684, 4.02, 3.57
24.712, 3.07, 2.55
24.751, 1.55, 1.41
24.783, 1.41, 0.78
24.809, 1.02, 0.47
24.849, 0.53, 0.37
24.884, 0.51, 0.67
24.917, 1.01, 1.26
24.951, 2.01, 2.14
24.985, 3.35, 3.23
25.017, 4.80, 4.39
25.050, 6.29, 5.62
25.085, 7.65, 6.89
25.117, 8.95, 7.93
25.152, 9.85, 8.89
25.177, 9.61, 9.41
25.211, 9.10, 9.80
25.253, 8.36, 9.72
25.286, 7.42, 9.82
25.311, 6.36, 9.83
25.350, 5.22, 9.50
25.382, 4.02, 8.94
25.416, 2.80, 8.08
25.444, 1.78, 7.23
25.485, 1.64, 5.81
25.517, 1.52, 4.66
25.549, 1.18, 3.54
25.581, 0.57, 2.51
25.617, 0.40, 1.55
25.653, 0.80, 0.87
25.685, 1.73, 0.56
25.711, 3.11, 0.52
25.750, 4.79, 0.83
25.784, 6.59, 1.45
25.820, 8.36, 2.39
25.849, 9.17, 3.31
25.882, 9.61, 4.48
25.923, 9.81, 5.99
25.968, 9.72, 7.55
25.987, 9.41, 8.13
26.032, 8.88, 9.27
26.049, 8.18, 9.12
26.083, 7.34, 8.27
26.108, 6.40, 7.47
26.149, 5.35, 5.95
26.183, 4.23, 4.61
26.219, 3.03, 3.24
26.249, 1.66, 2.22
26.278, 0.94, 1.40
26.314, 0.47, 0.69
26.351, 0.58, 0.40
26.383, 1.35, 0.52
26.418, 2.64, 1.03
26.450, 4.32, 1.83
26.483, 6.06, 2.90
26.517, 7.59, 4.18
26.552, 8.95, 5.58
26.587, 9.51, 6.94
26.613, 9.82, 7.85
26.649, 9.82, 8.87
26.685, 9.62, 9.54
26.718, 9.21, 9.81
26.753, 8.66, 10.15
26.786, 7.98, 9.84
26.817, 7.19, 9.70
26.851, 6.35, 9.17
26.889, 5.44, 8.19
26.920, 4.58, 7.14
26.950, 3.41, 5.99
26.987, 1.72, 4.51
27.020, 0.51, 3.23
27.050, 0.86, 2.20
27.089, 2.00, 1.23
27.118, 3.70, 0.76
27.152, 5.85, 0.49
27.187, 7.08, 0.53
27.223, 8.09, 0.91
27.253, 8.99, 1.47
27.285, 9.55, 2.29
27.317, 9.84, 3.27
27.353, 9.81, 4.50
27.390, 9.55, 5.82
27.420, 9.11, 10.80
27.455, 8.51, 9.80
27.486, 7.81, 9.32
27.521, 7.06, 8.20
27.550, 6.26, 6.92
27.588, 5.43, 5.00
27.623, 4.59, 3.25
27.662, 3.35, 1.71
27.685, 1.72, 1.24
27.721, 0.81, 0.72
27.755, 1.65, 0.49
27.785, 3.28, 0.53
27.823, 5.52, 0.87
27.854, 6.62, 1.39
27.887, 7.52, 2.15
27.919, 8.54, 3.04
27.953, 9.21, 4.11
27.986, 9.49, 5.21
28.020, 9.75, 6.34
28.055, 9.84, 7.43
28.088, 9.75, 8.33
28.120, 9.44, 9.27
28.159, 8.96, 7.15
28.187, 8.31, 5.66
28.221, 7.54, 3.89
28.259, 6.70, 2.19
28.291, 5.85, 1.46
28.320, 4.92, 1.03
28.353, 3.59, 0.81
28.390, 1.99, 0.93
28.422, 0.90, 1.33
28.450, 1.88, 1.89
28.488, 3.59, 2.92
28.524, 5.82, 4.09
28.556, 6.76, 5.21
28.591, 7.76, 6.45
28.621, 8.73, 7.44
28.668, 9.41, 8.85
28.695, 9.74, 9.55
28.721, 9.86, 9.83
28.756, 9.75, 9.56
28.789, 9.46, 8.67
28.823, 8.97, 9.67
28.855, 8.36, 9.82
