経過時間_秒, Green, SinWave
18.155, 9.09, 9.79
18.191, 8.56, 9.96
18.225, 8.08, 11.14
18.261, 7.62, 9.44
18.290, 7.15, 9.07
18.326, 6.55, 8.26
18.361, 5.81, 7.18
18.393, 4.91, 6.01
18.425, 3.89, 4.76
18.464, 2.81, 3.28
18.490, 1.52, 2.38
18.532, 1.34, 1.32
18.561, 1.21, 0.84
18.593, 1.12, 0.53
18.633, 0.75, 0.48
18.658, 0.48, 0.63
18.693, 0.74, 1.08
18.739, 1.64, 2.05
18.764, 3.10, 2.72
18.791, 4.87, 3.52
18.829, 6.54, 4.74
18.858, 7.92, 5.68
18.892, 8.78, 6.75
18.931, 9.10, 7.84
18.959, 8.46, 8.55
19.000, 7.65, 9.31
19.030, 6.97, 8.47
19.060, 6.43, 8.26
19.095, 5.93, 7.43
19.130, 5.40, 6.41
19.161, 4.81, 5.40
19.193, 4.13, 4.28
19.223, 3.32, 3.33
19.273, 2.47, 1.89
19.298, 1.41, 1.28
19.332, 1.22, 0.71
19.359, 1.11, 0.50
19.397, 0.98, 0.59
19.429, 0.70, 1.02
19.460, 0.42, 1.71
19.503, 0.65, 3.02
19.533, 1.61, 4.08
19.562, 3.36, 5.16
19.593, 5.70, 6.28
19.631, 7.22, 7.51
19.663, 8.35, 8.28
19.693, 9.26, 8.77
19.731, 9.46, 9.08
19.757, 9.07, 9.08
19.807, 8.38, 8.57
19.844, 7.68, 6.21
19.863, 7.10, 9.33
19.900, 6.58, 8.88
19.928, 6.13, 8.35
19.963, 5.64, 7.50
19.995, 5.08, 6.57
20.030, 4.47, 5.47
20.062, 3.84, 4.43
20.103, 2.85, 3.14
20.132, 0.90, 2.31
20.169, 0.75, 1.38
20.197, 0.59, 0.82
20.235, 0.49, 0.43
20.274, 0.35, 0.52
20.302, 0.71, 0.89
20.340, 1.81, 1.74
20.366, 4.08, 2.52
20.394, 5.99, 3.50
20.428, 6.93, 4.78
20.471, 7.84, 6.41
20.502, 8.96, 7.48
20.531, 9.59, 8.29
20.573, 9.68, 9.05
20.604, 9.39, 9.37
20.632, 9.04, 9.47
20.656, 8.74, 9.40
20.697, 8.53, 9.34
20.734, 8.35, 8.71
20.765, 8.08, 7.98
20.784, 7.70, 7.46
20.828, 7.20, 6.08
20.873, 6.62, 4.57
20.904, 5.93, 3.54
20.941, 4.75, 2.41
20.975, 2.81, 1.51
21.001, 0.57, 0.93
21.033, 0.38, 0.46
21.073, 0.93, 0.33
21.094, 2.34, 0.47
21.138, 4.59, 1.20
21.173, 6.20, 2.14
21.198, 7.17, 2.97
21.238, 8.17, 4.46
21.266, 9.15, 5.55
21.299, 9.47, 6.78
21.334, 9.22, 7.95
21.374, 8.63, 8.90
21.410, 8.01, 11.14
21.432, 7.47, 9.41
21.467, 7.07, 9.44
21.499, 6.67, 9.18
21.530, 6.19, 8.66
21.565, 5.58, 7.80
21.601, 4.82, 6.70
21.635, 3.98, 5.52
21.661, 2.80, 4.59
21.710, 1.25, 2.90
21.736, 0.97, 2.11
21.770, 0.78, 1.28
21.799, 0.42, 0.78
21.841, 0.52, 0.40
21.864, 1.30, 0.38
21.907, 2.91, 0.71
21.934, 5.48, 1.14
21.976, 6.71, 2.12
22.005, 7.60, 2.96
22.034, 8.64, 3.89
22.073, 9.41, 5.22
22.099, 9.60, 6.09
22.142, 9.36, 7.43
22.167, 8.91, 8.09
22.209, 8.47, 9.79
22.231, 8.10, 8.63
22.271, 7.75, 7.51
22.301, 7.36, 6.48
22.330, 6.85, 5.41
22.367, 6.20, 4.01
22.400, 5.38, 2.84
22.434, 4.32, 1.80
22.469, 2.51, 0.98
22.509, 1.83, 0.48
22.541, 1.59, 0.44
22.571, 1.32, 0.70
22.600, 0.70, 1.21
22.640, 0.41, 2.27
22.667, 0.62, 3.17
22.709, 1.38, 4.74
22.736, 2.58, 5.78
22.767, 4.03, 6.92
22.795, 5.35, 7.85
22.842, 6.23, 9.01
22.864, 6.54, 9.36
22.908, 6.31, 9.61
22.938, 5.89, 9.44
22.979, 5.46, 8.82
23.011, 5.23, 8.44
23.041, 4.56, 8.18
23.075, 3.94, 7.63
23.107, 3.42, 6.89
23.143, 2.74, 5.88
23.174, 1.91, 4.90
23.206, 1.54, 3.87
23.243, 1.33, 2.72
23.273, 1.20, 1.90
23.311, 1.12, 1.09
23.340, 0.92, 0.68
23.374, 0.44, 0.43
23.409, 0.35, 0.45
23.436, 0.77, 0.67
23.477, 1.79, 1.30
23.503, 3.48, 1.87
23.535, 5.70, 2.71
23.573, 7.78, 3.83
23.600, 8.97, 4.67
23.644, 9.48, 5.99
23.681, 9.35, 6.97
23.710, 8.83, 7.62
23.747, 8.26, 5.27
23.777, 7.75, 9.37
23.807, 7.33, 9.04
23.835, 6.83, 8.55
23.875, 6.18, 7.60
23.908, 5.38, 6.65
23.941, 4.39, 5.59
23.976, 3.27, 4.43
24.009, 2.10, 3.36
24.033, 1.47, 2.63
24.072, 1.20, 1.60
24.103, 1.06, 0.82
24.143, 0.71, 0.33
24.172, 0.48, 0.36
24.203, 0.80, 0.77
24.249, 1.73, 1.98
24.276, 3.36, 2.96
24.309, 5.52, 4.32
24.343, 7.34, 5.77
24.372, 8.44, 6.95
24.400, 9.27, 7.94
24.443, 9.45, 8.88
24.479, 9.07, 9.33
24.508, 8.43, 9.48
24.548, 7.80, 9.94
24.576, 7.23, 9.02
24.607, 6.74, 8.48
24.641, 6.27, 7.69
24.673, 5.77, 6.79
24.710, 5.21, 5.63
24.743, 4.55, 4.56
24.773, 3.82, 3.60
24.812, 2.47, 2.45
24.846, 1.20, 1.57
24.881, 1.08, 0.79
24.910, 0.85, 0.47
24.942, 0.40, 0.51
24.975, 0.40, 0.95
25.002, 1.01, 1.60
25.045, 2.33, 3.05
25.076, 4.40, 4.30
25.108, 6.84, 5.65
25.146, 7.74, 7.15
25.177, 8.89, 8.17
25.208, 9.49, 8.80
25.242, 9.49, 9.25
25.279, 9.06, 9.45
25.306, 8.51, 11.94
25.345, 7.97, 9.48
25.376, 7.47, 9.33
25.416, 6.90, 8.79
25.441, 6.22, 8.28
25.473, 5.49, 7.47
25.518, 4.63, 6.11
25.542, 3.70, 5.32
25.577, 2.68, 4.16
25.611, 1.41, 3.07
25.643, 1.13, 2.16
25.678, 1.14, 1.28
25.709, 1.06, 0.71
25.748, 0.73, 0.41
25.781, 0.43, 0.53
25.809, 0.63, 0.89
25.846, 1.40, 1.72
25.877, 2.75, 2.65
25.910, 4.46, 3.82
25.944, 6.36, 5.11
25.975, 8.23, 6.27
26.010, 9.22, 7.48
26.044, 9.53, 8.41
26.078, 9.30, 9.03
26.112, 8.84, 9.39
26.149, 8.34, 8.07
26.177, 7.87, 7.53
26.212, 7.38, 6.40
26.248, 6.81, 5.12
26.285, 6.17, 3.80
26.310, 5.39, 2.96
26.343, 4.50, 1.97
26.376, 3.60, 1.15
26.411, 2.17, 0.59
26.445, 1.16, 0.43
26.483, 1.04, 0.73
26.518, 0.87, 1.40
26.544, 0.75, 2.12
26.581, 0.41, 3.38
26.610, 0.54, 4.50
26.648, 1.35, 5.99
26.677, 3.00, 7.06
26.712, 5.40, 8.18
26.746, 6.79, 8.93
26.787, 7.88, 9.45
26.812, 9.08, 9.54
26.849, 9.63, 9.34
26.883, 9.55, 8.83
26.915, 9.11, 8.10
26.950, 8.57, 9.53
26.981, 8.09, 9.64
27.013, 7.65, 9.60
27.052, 7.24, 9.28
27.082, 6.79, 8.84
27.113, 6.23, 8.23
27.143, 5.59, 7.51
27.183, 4.88, 6.42
27.217, 4.09, 5.41
27.248, 2.51, 4.46
27.285, 1.02, 3.38
27.312, 0.84, 2.64
27.352, 0.46, 1.67
27.381, 0.60, 0.99
27.423, 1.41, 0.45
27.445, 2.91, 0.41
27.489, 5.30, 0.80
27.516, 6.77, 1.35
27.548, 7.62, 2.25
27.582, 8.76, 3.44
27.615, 9.45, 4.72
27.657, 9.56, 6.37
27.685, 9.25, 7.39
27.714, 8.81, 8.30
27.748, 8.39, 10.07
27.780, 8.05, 9.42
27.816, 7.73, 8.97
27.852, 7.37, 8.26
27.882, 6.90, 7.50
27.918, 6.23, 6.43
27.948, 5.34, 5.47
27.983, 4.16, 4.32
28.016, 2.17, 3.28
28.050, 1.47, 2.30
28.086, 1.10, 1.39
28.113, 0.69, 0.85
28.156, 0.39, 0.46
28.180, 0.65, 0.50
28.213, 1.55, 0.87
28.247, 3.24, 1.60
28.282, 5.60, 2.65
28.317, 6.99, 3.91
28.346, 7.85, 5.03
28.382, 8.80, 6.42
28.415, 9.48, 7.57
28.440, 9.61, 8.30
28.487, 9.37, 9.16
28.520, 8.96, 9.49
28.561, 8.51, 9.97
28.596, 8.06, 9.06
28.630, 7.57, 8.35
28.647, 7.00, 7.90
28.679, 6.32, 6.93
28.713, 5.54, 5.77
28.749, 4.65, 4.48
28.785, 3.47, 3.23
28.818, 1.53, 2.20
28.848, 1.25, 1.41
28.880, 0.99, 0.78
28.916, 0.81, 0.40
28.957, 0.72, 0.42
28.985, 0.59, 0.72
29.022, 0.38, 1.44
29.050, 0.54, 2.19
29.085, 1.19, 3.31
29.118, 2.36, 4.50
29.148, 3.91, 5.61
29.190, 5.70, 7.08
29.221, 7.56, 8.03
29.252, 9.14, 8.78
29.276, 9.61, 9.20
29.326, 9.52, 9.61
29.356, 9.14, 9.52
29.392, 8.68, 9.83
29.419, 8.22, 9.15
29.450, 7.72, 8.56
29.491, 7.13, 7.48
29.519, 6.40, 6.60
29.552, 5.56, 5.47
29.590, 4.60, 4.13
29.618, 3.58, 3.19
29.653, 2.14, 2.13
29.691, 1.33, 1.20
29.719, 1.15, 0.72
29.748, 1.01, 0.44
29.791, 0.69, 0.45
29.824, 0.44, 0.80
29.852, 0.68, 1.32
29.884, 1.47, 2.13
29.923, 2.85, 3.35
29.957, 4.61, 4.54
29.992, 6.43, 5.80
30.021, 8.12, 6.80
30.059, 9.27, 7.96
30.083, 9.55, 8.57
30.119, 9.34, 9.23
30.146, 8.89, 9.52
30.198, 8.41, 8.40
30.224, 7.98, 9.56
30.252, 7.53, 9.45
30.283, 7.01, 9.15
30.321, 6.35, 8.53
30.358, 5.56, 7.70
30.382, 4.64, 7.07
30.422, 3.67, 5.91
30.452, 2.16, 4.99
