経過時間_秒, Green, SinWave
26.069, 9.83, 7.84
26.095, 9.76, 8.40
26.136, 9.79, 7.41
26.170, 9.89, 7.46
26.203, 9.92, 6.22
26.235, 9.80, 4.93
26.267, 9.55, 3.68
26.302, 9.16, 2.44
26.335, 8.64, 1.57
26.366, 7.91, 1.01
26.400, 6.79, 0.69
26.435, 4.99, 0.68
26.468, 2.10, 0.98
26.501, 1.86, 1.56
26.534, 1.68, 2.38
26.569, 1.22, 3.46
26.601, 0.67, 4.56
26.637, 0.78, 5.84
26.672, 1.73, 7.05
26.700, 3.54, 7.93
26.737, 5.85, 8.93
26.767, 6.73, 9.53
26.802, 7.71, 9.86
26.833, 8.64, 9.80
26.870, 9.41, 9.30
26.903, 9.83, 8.50
26.934, 9.97, 7.50
26.967, 9.98, 6.26
27.004, 9.97, 4.77
27.037, 9.92, 3.49
27.070, 9.81, 8.70
27.102, 9.60, 7.15
27.134, 9.26, 6.03
27.167, 8.77, 4.83
27.204, 8.18, 3.53
27.238, 7.43, 2.47
27.269, 6.32, 1.69
27.306, 4.53, 1.04
27.337, 2.02, 0.74
27.372, 1.70, 0.67
27.401, 1.55, 0.84
27.435, 1.36, 1.29
27.470, 0.82, 2.01
27.502, 0.49, 2.86
27.537, 0.79, 3.93
27.571, 1.78, 5.06
27.603, 3.38, 6.13
27.635, 5.40, 7.17
27.667, 7.12, 8.10
27.702, 8.11, 8.98
27.742, 9.06, 9.69
27.768, 9.66, 9.93
27.802, 9.86, 9.95
27.834, 9.84, 9.68
27.872, 9.74, 9.01
27.906, 9.63, 10.27
27.938, 9.50, 9.82
27.970, 9.31, 9.98
28.007, 9.01, 9.79
28.044, 8.56, 9.22
28.071, 7.95, 8.59
28.103, 7.22, 7.64
28.137, 6.17, 6.48
28.170, 4.52, 5.26
28.202, 1.88, 4.07
28.240, 1.62, 2.77
28.271, 1.41, 1.87
28.303, 1.28, 1.30
28.335, 1.09, 0.88
28.369, 0.60, 0.59
28.405, 0.38, 0.49
28.437, 0.67, 0.58
28.471, 1.53, 0.86
28.508, 2.86, 1.35
28.541, 4.50, 1.95
28.571, 6.19, 2.60
28.606, 7.82, 3.46
28.638, 9.26, 4.31
28.676, 9.80, 5.36
28.707, 9.79, 6.22
28.738, 9.64, 7.05
28.770, 9.48, 8.73
28.803, 9.35, 9.19
28.838, 9.18, 8.47
28.871, 8.94, 7.60
28.908, 8.55, 6.45
28.940, 7.97, 5.38
28.974, 7.24, 4.23
29.005, 6.36, 3.22
29.043, 5.02, 2.11
29.072, 2.76, 1.39
29.107, 1.84, 0.74
29.138, 1.62, 0.43
29.175, 1.46, 0.42
29.213, 1.27, 0.82
29.242, 0.78, 1.37
29.271, 0.51, 2.12
29.304, 0.84, 3.15
29.341, 1.88, 4.45
29.375, 3.60, 5.70
29.408, 5.78, 6.87
29.440, 7.09, 7.90
29.472, 8.14, 8.72
29.504, 9.07, 9.32
29.542, 9.69, 9.73
29.573, 9.88, 9.80
29.610, 9.87, 9.58
29.642, 9.77, 9.14
29.673, 9.67, 9.10
29.705, 9.54, 9.47
29.753, 9.36, 8.69
29.784, 9.07, 8.01
29.809, 8.64, 7.39
29.845, 8.05, 6.40
29.872, 7.34, 5.62
29.912, 6.34, 4.44
29.943, 4.78, 3.56
29.973, 2.20, 2.74
30.010, 1.59, 1.90
30.042, 1.32, 1.12
30.080, 1.18, 0.59
30.105, 1.17, 0.51
30.142, 0.66, 0.78
30.178, 0.44, 1.48
30.207, 0.79, 2.30
30.241, 1.82, 3.50
30.277, 3.42, 4.92
30.308, 5.42, 6.17
30.353, 7.19, 7.84
30.373, 8.22, 8.46
30.406, 9.24, 9.10
30.445, 9.77, 9.62
30.472, 9.90, 9.83
30.507, 9.84, 9.90
30.543, 9.76, 9.73
30.581, 9.69, 10.24
30.609, 9.62, 9.79
30.643, 9.49, 9.46
30.675, 9.23, 8.97
30.709, 8.82, 8.29
30.738, 8.24, 7.60
30.784, 7.54, 6.35
30.809, 6.49, 5.62
30.851, 4.83, 4.38
30.878, 2.08, 3.61
30.911, 1.75, 2.73
30.947, 1.40, 1.88
30.974, 1.30, 1.25
31.014, 1.14, 0.63
31.046, 0.65, 0.45
31.085, 0.45, 0.62
31.109, 0.90, 0.94
31.143, 2.03, 1.65
31.184, 3.84, 2.82
31.210, 6.09, 3.70
31.242, 7.12, 4.87
31.278, 8.14, 6.19
31.318, 9.08, 7.57
31.344, 9.70, 8.34
31.384, 9.91, 9.14
31.410, 9.91, 9.51
31.441, 9.84, 9.80
31.478, 9.76, 9.90
31.519, 9.65, 10.07
31.546, 9.49, 9.60
31.586, 9.22, 9.05
31.619, 8.80, 8.41
31.652, 8.24, 7.64
31.685, 7.55, 6.77
31.716, 6.57, 5.89
31.751, 5.02, 4.87
31.777, 2.58, 4.11
31.811, 1.69, 3.17
31.843, 1.48, 2.37
31.883, 1.34, 1.44
31.911, 1.20, 0.90
31.942, 0.78, 0.54
31.984, 0.48, 0.49
32.013, 0.72, 0.75
32.047, 1.59, 1.35
32.078, 3.07, 2.13
32.117, 4.93, 3.36
32.151, 7.01, 4.57
32.173, 8.09, 5.38
32.212, 9.04, 6.80
32.251, 9.66, 8.06
32.277, 9.87, 8.72
32.321, 9.85, 9.44
32.343, 9.75, 9.68
32.376, 9.64, 9.76
32.407, 9.49, 9.71
32.444, 9.28, 9.87
32.474, 8.94, 9.82
32.511, 8.45, 9.54
32.553, 7.82, 8.94
32.585, 7.08, 8.31
32.629, 6.03, 7.25
32.652, 4.39, 6.62
32.676, 1.86, 5.94
32.718, 1.61, 4.72
32.752, 1.43, 3.74
32.785, 1.17, 2.86
32.817, 0.56, 2.10
32.843, 0.40, 1.52
32.885, 0.82, 0.80
32.919, 1.88, 0.51
32.947, 3.48, 0.48
32.984, 5.35, 0.74
33.014, 7.21, 1.18
33.052, 8.72, 2.01
33.085, 9.51, 2.93
33.111, 9.72, 3.75
33.152, 9.55, 5.12
33.179, 9.22, 6.04
33.219, 8.88, 9.31
