経過時間_秒, Green, SinWave
30.637, 6.70, 7.63
30.674, 5.88, 6.48
30.709, 5.05, 5.31
30.744, 3.98, 4.13
30.776, 2.21, 3.11
30.809, 1.38, 2.16
30.841, 1.26, 1.37
30.876, 1.00, 0.74
30.903, 0.55, 0.48
30.943, 0.56, 0.48
30.975, 1.12, 0.82
31.009, 2.22, 1.48
31.036, 3.76, 2.19
31.076, 5.64, 3.48
31.111, 7.55, 4.75
31.142, 8.93, 5.91
31.175, 9.62, 7.08
31.210, 9.77, 8.19
31.237, 9.53, 8.85
31.269, 9.04, 9.42
31.305, 8.42, 9.52
31.336, 7.62, 9.77
31.377, 6.76, 9.65
31.408, 5.87, 9.32
31.443, 4.90, 8.69
31.475, 3.91, 7.93
31.509, 2.91, 6.97
31.542, 1.65, 5.93
31.591, 1.27, 4.33
31.607, 1.25, 3.82
31.637, 1.16, 2.92
31.675, 1.07, 1.92
31.713, 0.82, 1.10
31.745, 0.48, 0.68
31.779, 0.56, 0.55
31.810, 1.21, 0.71
31.841, 2.44, 1.13
31.875, 4.20, 1.87
31.912, 6.44, 2.93
31.944, 7.83, 4.01
31.976, 8.92, 5.16
32.009, 9.62, 6.34
32.041, 9.81, 7.41
32.081, 9.62, 8.56
32.110, 9.21, 9.11
32.145, 8.63, 9.69
32.175, 7.94, 8.61
32.217, 7.16, 7.38
32.243, 6.31, 6.49
32.279, 5.45, 5.16
32.309, 4.56, 4.05
32.343, 3.70, 2.87
32.380, 2.59, 1.78
32.419, 1.22, 0.95
32.442, 1.09, 0.65
32.478, 1.02, 0.46
32.512, 0.98, 0.63
32.546, 0.81, 1.11
32.577, 0.43, 1.80
32.610, 0.43, 2.76
32.642, 0.89, 3.83
32.680, 1.85, 5.21
32.717, 3.25, 6.55
32.745, 5.02, 7.48
32.781, 6.99, 8.52
32.816, 8.79, 9.28
32.843, 9.68, 9.65
32.883, 9.72, 9.80
32.910, 9.39, 9.64
32.946, 8.87, 9.10
32.980, 8.23, 8.66
33.011, 7.53, 9.58
33.045, 6.75, 9.17
33.083, 5.93, 8.44
33.111, 5.07, 7.70
33.152, 4.18, 6.52
33.185, 3.28, 5.45
33.211, 2.20, 4.59
