経過時間_秒, Green, SinWave
22.090, 8.61, 9.25
22.131, 8.31, 8.61
22.159, 8.01, 8.05
22.189, 7.69, 7.36
22.228, 7.31, 6.35
22.264, 6.88, 5.36
22.299, 6.26, 4.38
22.331, 5.26, 3.51
22.357, 3.59, 2.84
22.397, 0.92, 1.91
22.432, 0.87, 1.08
22.465, 0.69, 0.51
22.493, 0.53, 0.29
22.523, 0.28, 0.34
22.557, 0.11, 0.76
22.599, 0.19, 1.74
22.632, 0.96, 2.81
22.669, 2.89, 4.20
22.697, 4.75, 5.31
22.738, 5.65, 6.90
22.766, 6.41, 7.86
22.798, 7.09, 8.66
22.832, 7.79, 9.20
22.866, 8.46, 9.56
22.897, 9.01, 9.74
22.932, 9.29, 9.75
22.967, 9.41, 9.56
22.997, 9.45, 9.24
23.033, 9.47, 8.68
23.064, 9.53, 8.07
23.096, 9.60, 7.33
23.133, 9.73, 6.38
23.167, 9.86, 5.44
23.199, 9.94, 4.55
23.230, 9.93, 3.70
23.267, 9.87, 2.74
23.299, 9.74, 12.93
23.330, 9.58, 4.73
23.365, 9.34, 3.78
23.397, 9.01, 2.96
23.431, 8.47, 2.16
23.465, 7.66, 1.42
23.499, 6.59, 0.67
23.531, 5.40, 0.23
23.565, 4.17, 0.10
23.606, 3.20, 0.40
23.632, 3.45, 0.85
23.666, 5.20, 1.68
23.698, 6.20, 2.69
23.732, 7.16, 3.92
23.769, 8.23, 5.34
23.801, 9.25, 6.55
23.835, 9.64, 7.73
23.866, 9.51, 8.60
23.901, 9.12, 9.18
23.936, 8.68, 4.43
23.971, 8.32, 4.03
24.000, 8.02, 4.32
24.032, 7.75, 4.68
24.065, 7.43, 5.09
24.102, 6.98, 5.58
24.135, 6.37, 6.04
24.166, 5.64, 6.48
24.198, 4.55, 6.94
24.233, 2.69, 7.44
24.265, 1.21, 7.87
24.304, 0.99, 8.37
24.332, 0.88, 8.69
24.366, 0.91, 9.09
24.399, 0.91, 9.51
24.433, 0.76, 9.80
24.466, 0.48, 9.94
24.498, 0.69, 9.93
24.532, 1.60, 9.77
24.565, 3.36, 9.48
24.601, 5.75, 9.01
24.632, 6.91, 8.50
24.666, 7.99, 7.86
24.703, 9.10, 7.09
24.736, 9.54, 6.39
24.771, 9.32, 5.64
24.800, 8.67, 5.06
24.832, 7.88, 6.09
24.866, 7.07, 5.50
24.901, 6.34, 4.93
24.935, 5.67, 4.43
24.970, 4.99, 4.00
25.000, 4.20, 3.71
25.032, 3.13, 3.46
25.073, 2.40, 3.27
25.103, 2.31, 3.20
25.138, 2.15, 3.23
25.171, 1.97, 3.34
25.205, 1.70, 3.54
25.232, 1.39, 3.77
25.267, 1.11, 4.13
25.301, 0.91, 4.55
25.340, 0.82, 5.11
25.371, 0.79, 5.59
25.402, 0.76, 6.09
25.438, 0.62, 6.69
25.470, 0.30, 7.22
25.500, 0.18, 7.70
25.535, 0.35, 8.23
25.571, 0.80, 8.72
25.605, 1.48, 9.14
25.640, 2.32, 9.50
25.670, 3.22, 9.73
25.709, 4.06, 9.91
25.736, 4.75, 9.95
25.772, 5.32, 9.90
25.804, 5.81, 9.76
25.839, 6.22, 9.50
25.869, 6.14, 9.19
25.906, 4.93, 8.73
25.941, 3.60, 5.74
25.972, 2.39, 3.72
26.002, 2.22, 3.19
26.038, 2.00, 2.55
26.074, 1.78, 1.94
26.104, 1.58, 1.48
26.134, 1.39, 1.07
26.181, 1.20, 0.40
26.208, 1.09, 0.21
26.241, 1.05, 0.21
26.266, 0.98, 0.36
26.301, 0.90, 0.79
26.335, 0.82, 1.42
26.373, 0.72, 2.30
26.407, 0.47, 3.17
26.440, 0.28, 4.02
26.468, 0.41, 4.69
26.504, 0.95, 5.39
26.538, 1.92, 5.76
26.568, 3.26, 6.01
26.603, 4.88, 6.18
26.640, 6.62, 6.22
26.671, 8.28, 6.14
26.702, 9.73, 5.97
26.741, 9.73, 5.62
26.775, 9.46, 5.21
26.805, 9.10, 4.78
26.841, 8.71, 0.26
26.873, 8.31, 7.87
26.907, 7.83, 8.58
26.942, 7.23, 9.04
26.991, 6.46, 9.50
27.004, 5.52, 9.58
27.036, 4.45, 9.71
