経過時間_秒, Green, SinWave
23.593, 7.23, 2.93
23.625, 6.47, 2.15
23.659, 5.13, 1.08
23.689, 2.75, 0.81
23.729, 1.24, 1.62
23.763, 1.06, 3.18
23.795, 0.98, 5.06
23.828, 0.96, 7.00
23.863, 0.97, 8.35
23.897, 1.01, 8.91
23.925, 1.02, 9.21
23.971, 0.99, 9.33
23.999, 0.72, 9.19
24.030, 0.51, 8.84
24.061, 0.82, 8.30
24.092, 1.83, 7.61
24.140, 3.54, 6.31
24.168, 5.89, 5.48
24.196, 7.43, 4.63
24.228, 8.71, 3.68
24.259, 9.44, 2.83
24.293, 9.42, 1.99
24.325, 8.88, 1.00
24.364, 8.13, 0.93
24.397, 7.48, 1.84
24.435, 7.06, 3.75
24.465, 6.81, 5.55
24.493, 6.67, 7.16
24.530, 6.50, 8.45
24.562, 6.21, 8.95
24.603, 5.77, 9.30
24.626, 5.20, 9.34
24.669, 4.06, 9.12
24.688, 1.89, 8.89
24.737, 1.52, 8.01
24.764, 1.28, 7.36
24.804, 1.09, 6.25
24.837, 0.91, 5.26
24.869, 0.80, 4.30
24.889, 0.66, 3.71
24.937, 0.64, 2.43
24.969, 0.66, 1.47
25.001, 0.39, 0.83
25.042, 0.47, 1.27
25.060, 1.27, 1.88
25.103, 2.94, 4.10
25.137, 5.46, 6.15
25.171, 6.40, 7.95
25.201, 7.21, 8.61
25.235, 8.15, 9.08
25.267, 9.18, 9.31
25.297, 9.73, 9.33
25.333, 9.84, 9.10
25.370, 9.73, 8.58
25.404, 9.55, 7.89
25.435, 9.32, 7.12
25.468, 9.07, 6.19
25.496, 8.74, 5.36
25.535, 8.35, 4.18
25.569, 7.87, 3.20
25.599, 7.32, 2.43
25.638, 6.74, 1.26
25.664, 5.91, 0.82
25.703, 4.55, 1.24
25.738, 2.33, 2.61
25.767, 1.02, 4.22
25.802, 0.94, 6.32
25.828, 0.82, 7.72
25.870, 0.84, 8.73
25.904, 0.83, 9.15
25.936, 0.87, 9.33
25.968, 0.84, 9.30
26.004, 0.87, 8.99
26.039, 0.79, 8.58
26.074, 0.48, 7.90
26.105, 0.64, 7.17
26.134, 1.54, 6.39
26.173, 3.36, 5.26
26.201, 5.93, 4.45
26.238, 6.80, 3.40
26.268, 7.75, 2.63
26.305, 8.98, 1.58
26.338, 9.58, 0.82
26.376, 9.60, 1.27
26.407, 9.24, 2.59
26.443, 8.82, 4.79
26.473, 8.46, 6.72
26.506, 8.22, 8.25
26.537, 8.08, 8.78
26.571, 7.97, 9.17
26.598, 7.81, 9.32
26.636, 7.55, 9.29
26.670, 7.16, 9.02
26.702, 6.64, 8.57
26.736, 5.58, 7.90
26.768, 3.74, 7.14
26.801, 1.31, 6.25
26.838, 1.16, 5.18
26.872, 1.12, 4.19
26.903, 1.12, 3.32
26.937, 1.07, 2.47
26.975, 1.13, 1.31
27.016, 1.16, 0.84
27.039, 1.15, 1.30
27.072, 1.07, 2.76
27.110, 0.57, 5.78
27.139, 0.41, 5.97
27.170, 0.83, 7.26
27.197, 1.98, 7.73
27.234, 3.90, 8.13
27.266, 6.31, 8.22
27.306, 7.29, 8.00
27.337, 8.41, 7.58
27.372, 9.38, 6.88
27.403, 9.77, 6.10
27.441, 9.80, 5.01
27.476, 9.72, 3.95
27.503, 9.67, 3.15
27.539, 9.72, 2.17
27.569, 9.76, 1.38
27.607, 9.70, 0.46
27.643, 9.43, 0.82
27.672, 8.94, 1.90
27.703, 8.26, 3.60
27.740, 7.47, 5.80
27.773, 6.45, 7.24
27.801, 4.92, 7.73
27.839, 2.35, 8.14
27.877, 1.40, 8.21
27.910, 1.23, 8.00
27.939, 1.12, 7.61
27.975, 1.17, 6.90
28.008, 1.24, 6.07
28.040, 1.23, 5.16
28.075, 1.01, 4.10
28.104, 0.49, 3.23
28.139, 0.39, 2.27
28.174, 0.88, 1.34
28.208, 1.97, 0.49
28.239, 3.62, 0.64
28.273, 5.83, 1.76
28.306, 7.99, 3.54
28.341, 9.11, 5.63
28.369, 9.54, 7.06
28.409, 9.39, 7.79
28.444, 8.95, 8.14
28.481, 8.55, 7.98
28.506, 8.27, 2.43
28.542, 8.12, 1.13
28.585, 7.93, 0.44
28.604, 7.58, 0.87
28.643, 6.99, 2.96
28.674, 6.18, 5.26
28.709, 5.26, 7.75
28.740, 4.28, 8.78
28.773, 2.60, 9.33
28.803, 1.10, 9.55
28.839, 0.77, 9.44
28.881, 0.80, 8.80
28.913, 0.85, 7.99
28.937, 0.91, 7.24
28.980, 0.95, 5.69
29.008, 1.14, 4.62
29.042, 1.29, 3.35
29.077, 1.00, 2.18
29.114, 0.60, 0.80
29.146, 0.81, 1.13
29.179, 1.85, 2.55
29.213, 3.81, 4.49
29.242, 6.13, 6.24
29.274, 7.03, 7.94
29.308, 8.06, 8.96
29.339, 9.16, 9.45
29.376, 9.71, 9.52
29.410, 9.79, 9.08
29.443, 9.67, 8.23
29.477, 9.54, 7.02
29.515, 9.52, 5.42
29.548, 9.54, 3.97
29.580, 9.51, 2.66
29.599, 9.34, 1.98
29.643, 8.99, 0.60
29.677, 8.50, 0.44
29.707, 7.90, 1.06
29.746, 7.17, 2.76
29.776, 6.07, 4.49
29.811, 4.16, 6.58
29.845, 1.32, 8.28
29.885, 1.30, 9.23
29.909, 1.21, 9.51
29.944, 1.17, 9.48
29.975, 0.99, 9.04
30.009, 0.94, 8.14
30.048, 0.98, 6.70
30.087, 0.90, 5.02
30.120, 0.63, 3.59
30.145, 0.42, 2.59
30.176, 0.77, 1.47
30.207, 1.90, 0.58
30.248, 4.05, 0.56
30.279, 6.07, 1.37
30.311, 7.00, 2.86
30.348, 8.09, 5.03
30.382, 9.15, 7.03
30.412, 9.57, 8.40
30.446, 9.41, 9.20
30.479, 8.92, 9.55
30.510, 8.40, 1.44
30.544, 7.99, 9.36
30.575, 7.75, 8.94
30.613, 7.57, 8.18
30.643, 7.37, 7.41
30.680, 7.09, 6.32
30.711, 6.66, 5.34
30.745, 6.14, 4.24
30.778, 5.38, 3.22
30.813, 4.05, 2.24
30.854, 1.69, 0.95
30.877, 0.95, 0.48
30.919, 0.88, 0.83
30.942, 0.86, 1.66
30.977, 0.95, 3.55
31.011, 0.95, 5.72
31.047, 1.03, 7.83
31.078, 1.06, 8.72
31.113, 1.00, 9.26
31.145, 0.83, 9.53
31.175, 0.43, 9.59
31.219, 0.52, 9.43
31.253, 1.35, 9.07
31.281, 2.99, 8.62
31.309, 5.46, 8.07
31.345, 6.85, 7.20
31.380, 7.81, 6.25
31.412, 9.00, 5.33
31.441, 9.56, 4.48
31.481, 9.57, 3.34
31.515, 9.20, 2.46
31.543, 8.68, 1.82
31.577, 8.20, 0.54
31.608, 7.75, 0.64
31.653, 7.26, 2.96
31.678, 6.71, 4.92
31.720, 6.06, 8.04
31.750, 5.34, 8.74
31.780, 4.62, 9.18
31.815, 3.85, 9.50
31.848, 2.38, 9.59
31.887, 0.93, 9.43
31.919, 0.85, 9.09
31.946, 0.80, 8.68
31.985, 0.74, 7.89
32.014, 0.71, 7.18
32.047, 0.70, 6.28
32.086, 0.70, 5.15
32.106, 0.38, 4.57
32.148, 0.37, 3.37
32.188, 0.93, 2.34
32.221, 2.23, 1.37
32.254, 4.26, 0.43
32.281, 6.53, 0.78
32.319, 7.48, 2.82
32.352, 8.59, 5.40
32.378, 9.42, 7.39
32.420, 9.62, 8.78
32.445, 9.34, 9.14
32.483, 8.83, 9.50
32.514, 8.28, 9.92
32.544, 7.79, 9.59
32.580, 7.30, 9.28
32.614, 6.79, 8.74
32.648, 6.21, 7.99
32.685, 5.56, 6.97
32.721, 4.90, 5.85
32.757, 4.23, 4.68
32.786, 2.97, 3.74
32.815, 0.92, 2.86
32.853, 0.69, 1.85
32.882, 0.62, 0.83
32.916, 0.74, 0.37
32.954, 0.81, 1.09
32.987, 0.78, 2.63
33.008, 0.82, 3.90
33.057, 0.90, 7.02
33.085, 0.65, 8.38
33.115, 0.52, 8.97
33.153, 1.01, 9.46
33.176, 2.35, 9.60
33.219, 4.69, 9.55
33.255, 6.34, 9.18
