経過時間_秒, Green, SinWave
15.934, 6.36, 7.53
15.970, 7.18, 8.34
16.000, 9.15, 8.76
16.037, 9.67, 8.87
16.072, 9.31, 8.57
16.102, 8.88, 8.01
16.146, 7.84, 5.99
16.171, 6.80, 9.25
16.207, 5.80, 8.48
16.238, 4.74, 7.56
16.272, 3.80, 6.37
16.304, 2.17, 5.14
16.340, 2.31, 3.75
16.371, 2.44, 2.64
16.405, 2.01, 1.63
16.441, 1.14, 0.96
16.482, 0.66, 0.48
16.500, 0.68, 0.38
16.537, 1.42, 0.39
16.570, 2.70, 0.64
16.609, 4.50, 1.21
16.635, 6.64, 1.74
16.670, 7.31, 2.61
16.704, 7.61, 3.58
16.736, 8.09, 4.57
16.768, 8.74, 5.58
16.804, 8.88, 6.68
16.835, 9.42, 7.55
16.873, 9.72, 8.49
16.907, 9.86, 9.22
16.939, 9.70, 9.60
16.973, 9.51, 9.65
17.008, 9.14, 10.79
17.038, 8.68, 8.85
17.070, 8.17, 7.93
17.110, 7.64, 6.51
17.140, 7.15, 5.33
17.173, 6.29, 4.03
17.205, 4.94, 2.87
17.239, 3.52, 1.87
17.273, 2.13, 1.26
17.310, 0.81, 0.82
17.340, 1.62, 0.65
17.371, 2.62, 0.67
17.407, 3.84, 0.94
17.440, 5.17, 1.39
17.486, 6.42, 2.31
17.502, 7.55, 2.71
17.536, 8.75, 3.62
17.572, 9.40, 4.68
17.609, 9.83, 5.81
17.637, 9.93, 6.64
17.671, 9.70, 7.58
17.705, 9.20, 8.41
17.742, 8.42, 13.39
17.775, 7.48, 9.31
17.813, 6.41, 9.90
17.837, 5.33, 9.98
17.879, 3.79, 9.57
17.918, 2.60, 8.62
17.952, 2.24, 7.45
17.977, 2.02, 6.45
18.002, 1.57, 5.39
18.044, 1.10, 3.63
18.077, 0.56, 2.43
18.103, 0.37, 1.83
18.143, 0.80, 1.25
18.174, 1.70, 0.95
18.209, 3.19, 0.80
18.241, 4.84, 0.84
18.277, 6.38, 1.08
18.311, 8.16, 1.49
18.341, 8.97, 1.99
18.375, 9.12, 2.68
18.408, 9.46, 3.46
18.446, 9.55, 4.44
18.475, 9.68, 5.23
18.508, 9.65, 6.13
18.542, 9.47, 7.03
18.579, 9.35, 7.36
18.610, 8.95, 4.52
18.645, 8.45, 2.91
18.676, 7.83, 1.71
18.712, 7.00, 0.97
18.743, 5.82, 0.55
18.779, 3.47, 0.36
18.806, 2.30, 0.42
18.843, 1.61, 0.80
18.880, 0.95, 1.48
18.908, 0.90, 2.17
18.939, 1.58, 3.07
18.972, 2.74, 4.13
19.011, 4.23, 5.45
19.052, 6.07, 6.81
19.078, 7.59, 7.59
19.109, 8.91, 8.43
19.151, 9.09, 9.46
19.177, 9.12, 9.70
19.206, 9.52, 9.56
19.242, 9.59, 8.83
19.278, 9.49, 7.57
19.306, 9.22, 6.34
19.345, 8.88, 8.92
19.375, 8.44, 9.64
19.406, 7.85, 9.62
19.446, 7.04, 9.13
19.490, 6.18, 8.06
19.515, 4.81, 7.27
19.545, 2.95, 6.19
19.584, 2.07, 4.72
19.610, 1.92, 3.76
19.643, 1.13, 2.65
19.684, 0.89, 1.71
19.714, 0.44, 1.28
19.743, 0.71, 1.00
19.786, 1.29, 0.89
19.812, 2.46, 0.99
19.853, 4.00, 1.40
19.885, 5.77, 1.93
19.907, 7.07, 2.37
19.944, 7.97, 3.26
19.978, 8.95, 4.18
20.010, 9.71, 5.10
20.045, 9.72, 6.11
20.085, 9.75, 7.21
20.117, 9.45, 7.99
20.146, 9.48, 8.67
20.178, 9.51, 8.86
20.210, 9.55, 6.78
20.245, 9.17, 5.26
20.293, 8.64, 3.18
20.317, 7.88, 2.26
20.352, 6.70, 1.33
20.380, 4.31, 0.85
20.410, 2.97, 0.53
20.445, 2.04, 0.43
20.486, 1.02, 0.68
20.518, 0.34, 1.15
20.544, 0.50, 1.69
20.578, 1.33, 2.57
20.618, 2.79, 3.80
20.653, 4.69, 4.96
20.678, 6.74, 5.81
20.719, 7.45, 7.13
20.743, 8.09, 7.83
20.788, 8.70, 9.03
20.810, 9.18, 9.48
20.856, 9.16, 9.77
20.885, 9.24, 9.51
20.918, 9.53, 8.80
20.952, 9.64, 7.69
20.980, 9.45, 6.57
21.011, 9.00, 5.21
21.053, 8.37, 8.52
21.088, 7.55, 7.99
21.112, 6.78, 7.20
21.146, 6.01, 5.94
21.185, 5.04, 4.41
21.219, 3.72, 3.12
21.255, 1.58, 1.92
21.285, 0.73, 1.24
21.313, 0.46, 0.79
21.350, 0.31, 0.43
21.378, 0.69, 0.34
21.412, 1.62, 0.46
21.444, 3.16, 0.80
21.487, 5.26, 1.56
21.519, 7.10, 2.31
21.550, 7.95, 3.17
21.578, 8.62, 4.01
21.620, 8.75, 5.33
21.655, 9.36, 6.42
21.681, 9.60, 7.17
21.714, 9.60, 8.04
21.753, 9.42, 8.98
21.787, 9.05, 8.82
21.821, 8.48, 8.81
21.851, 7.72, 9.41
21.882, 6.71, 9.68
21.920, 5.61, 9.50
21.954, 4.53, 8.87
21.983, 3.22, 8.03
22.021, 1.76, 6.62
22.053, 1.04, 5.27
22.088, 0.45, 3.77
22.122, 0.22, 2.44
22.152, 0.42, 1.54
22.185, 1.08, 0.99
22.219, 2.20, 0.59
22.259, 3.70, 0.34
22.287, 5.20, 0.32
22.323, 7.18, 0.47
22.356, 8.50, 0.80
22.387, 9.19, 1.24
22.420, 9.15, 1.85
22.452, 9.43, 2.56
22.488, 9.60, 3.46
22.515, 9.78, 4.18
22.552, 9.62, 5.19
22.591, 9.50, 6.25
22.621, 8.95, 4.60
22.655, 8.30, 4.28
22.688, 7.42, 2.71
22.721, 6.29, 1.48
22.751, 5.11, 0.86
22.789, 3.65, 0.37
22.823, 1.89, 0.21
22.852, 1.66, 0.31
22.891, 1.30, 0.76
22.923, 0.78, 1.39
22.951, 0.42, 2.09
22.996, 0.34, 3.46
23.021, 0.79, 4.30
23.054, 1.76, 5.44
23.087, 3.22, 6.55
23.119, 4.99, 7.55
23.157, 6.83, 8.63
23.187, 8.46, 9.42
23.219, 9.08, 9.79
23.255, 9.52, 9.56
23.286, 9.81, 8.85
23.322, 9.94, 7.52
23.356, 9.92, 5.93
23.387, 9.83, 4.38
23.427, 9.78, 10.49
23.457, 9.58, 9.71
23.489, 9.24, 9.03
23.521, 8.63, 8.00
23.556, 7.99, 6.60
23.589, 7.26, 5.13
23.622, 6.64, 3.66
23.657, 5.32, 2.27
23.689, 3.20, 1.41
23.720, 0.87, 0.89
23.753, 0.36, 0.52
23.782, 0.36, 0.35
23.828, 1.16, 0.43
23.853, 2.92, 0.63
23.892, 5.22, 1.18
23.920, 6.65, 1.72
23.958, 7.68, 2.62
23.989, 8.17, 3.47
24.024, 8.96, 4.50
24.060, 9.58, 5.60
24.091, 9.59, 6.52
24.122, 9.76, 7.40
24.158, 9.59, 8.30
24.191, 9.67, 9.17
24.227, 9.43, 9.90
24.257, 9.13, 9.46
24.286, 8.30, 8.92
24.320, 7.28, 8.01
24.361, 6.02, 6.60
24.392, 4.45, 5.41
24.422, 2.97, 4.23
24.455, 1.95, 3.00
24.490, 1.46, 1.86
24.526, 0.97, 1.05
24.562, 0.36, 0.54
24.590, 0.17, 0.35
24.621, 0.37, 0.38
24.654, 0.97, 0.67
24.687, 1.89, 1.21
24.721, 3.20, 2.01
24.761, 4.69, 3.18
24.789, 6.19, 4.10
24.821, 7.85, 5.20
24.856, 8.90, 6.39
24.890, 9.29, 7.47
24.922, 9.54, 8.35
24.961, 9.51, 9.25
24.994, 9.19, 9.69
25.027, 8.69, 10.28
25.058, 8.16, 8.80
25.092, 7.62, 7.76
25.135, 7.20, 6.03
25.160, 6.69, 4.91
25.189, 6.11, 3.61
25.226, 5.31, 2.11
25.257, 3.84, 1.23
25.295, 1.95, 0.60
25.323, 1.88, 0.30
25.359, 1.37, 0.15
